origem,destino,tempo,linha,tipo_via,distancia_m,peso
estacao_144,estacao_482,74,L28,local,53798,74
estacao_266,estacao_64,59,L19,avenida,51094,59
estacao_361,estacao_470,16,L29,coletora,12032,16
estacao_134,estacao_44,18,L18,local,15156,18
estacao_59,estacao_495,46,L6,local,41676,46
estacao_113,estacao_372,10,L21,avenida,7590,10
estacao_171,estacao_141,59,L41,local,44958,59
estacao_344,estacao_397,10,L46,local,6610,10
estacao_456,estacao_473,5,L28,avenida,4885,5
estacao_361,estacao_406,67,L21,avenida,62310,67
estacao_285,estacao_338,81,L3,local,66501,81
estacao_4,estacao_125,18,L38,coletora,17028,18
estacao_482,estacao_112,87,L13,coletora,64380,87
estacao_77,estacao_248,24,L47,coletora,15456,24
estacao_67,estacao_101,82,L6,local,76916,82
estacao_370,estacao_383,28,L1,coletora,14952,28
estacao_251,estacao_285,79,L14,local,46689,79
estacao_19,estacao_214,89,L17,local,61766,89
estacao_323,estacao_298,31,L41,coletora,23157,31
estacao_271,estacao_336,24,L20,avenida,22752,24
estacao_149,estacao_342,63,L32,local,44100,63
estacao_306,estacao_182,70,L31,coletora,38430,70
estacao_112,estacao_57,97,L49,coletora,69258,97
estacao_496,estacao_228,42,L16,local,30114,42
estacao_59,estacao_90,60,L21,local,33480,60
estacao_177,estacao_356,51,L46,avenida,45696,51
estacao_451,estacao_247,63,L39,coletora,53613,63
estacao_120,estacao_14,38,L18,local,23180,38
estacao_455,estacao_435,53,L4,local,47435,53
estacao_165,estacao_133,87,L21,coletora,60900,87
estacao_414,estacao_226,55,L26,coletora,53185,55
estacao_27,estacao_137,63,L47,avenida,42399,63
estacao_325,estacao_419,6,L20,coletora,4254,6
estacao_113,estacao_293,22,L35,avenida,19778,22
estacao_320,estacao_56,79,L40,coletora,44714,79
estacao_309,estacao_276,3,L47,avenida,2730,3
estacao_194,estacao_46,100,L46,coletora,96700,100
estacao_180,estacao_392,99,L36,avenida,82665,99
estacao_25,estacao_265,27,L24,local,16227,27
estacao_80,estacao_429,69,L26,local,42573,69
estacao_148,estacao_410,21,L24,coletora,14931,21
estacao_110,estacao_283,94,L16,avenida,48692,94
estacao_432,estacao_10,97,L34,avenida,73332,97
estacao_203,estacao_405,63,L3,avenida,40572,63
estacao_154,estacao_12,30,L41,local,18780,30
estacao_17,estacao_139,96,L8,coletora,80160,96
estacao_205,estacao_67,95,L18,avenida,51205,95
estacao_37,estacao_258,93,L46,local,66216,93
estacao_10,estacao_7,96,L35,local,93120,96
estacao_77,estacao_48,95,L38,coletora,56905,95
estacao_425,estacao_310,40,L21,coletora,30480,40
estacao_380,estacao_11,39,L18,coletora,23517,39
estacao_51,estacao_135,84,L37,coletora,58128,84
estacao_149,estacao_219,12,L15,coletora,9444,12
estacao_142,estacao_247,37,L45,local,28083,37
estacao_125,estacao_195,3,L32,local,2103,3
estacao_487,estacao_190,98,L35,local,54390,98
estacao_231,estacao_114,74,L2,coletora,66156,74
estacao_118,estacao_228,48,L31,local,26640,48
estacao_329,estacao_159,43,L10,local,42957,43
estacao_42,estacao_48,72,L11,avenida,67824,72
estacao_482,estacao_250,76,L16,avenida,43472,76
estacao_206,estacao_315,61,L34,local,56669,61
estacao_290,estacao_389,30,L4,coletora,18870,30
estacao_210,estacao_159,95,L22,avenida,49210,95
estacao_164,estacao_352,73,L39,coletora,69058,73
estacao_2,estacao_137,89,L14,local,80634,89
estacao_250,estacao_279,64,L21,local,39680,64
estacao_164,estacao_236,91,L31,local,71344,91
estacao_439,estacao_378,94,L6,avenida,67398,94
estacao_358,estacao_39,49,L9,avenida,28518,49
estacao_266,estacao_383,16,L11,avenida,11584,16
estacao_445,estacao_497,15,L3,coletora,11295,15
estacao_87,estacao_320,68,L32,avenida,60044,68
estacao_447,estacao_280,54,L26,avenida,35154,54
estacao_60,estacao_222,38,L47,local,24244,38
estacao_267,estacao_165,79,L24,local,65728,79
estacao_84,estacao_72,38,L34,local,22952,38
estacao_411,estacao_314,92,L24,local,74428,92
estacao_128,estacao_241,60,L14,coletora,58440,60
estacao_382,estacao_368,18,L11,local,15588,18
estacao_424,estacao_242,2,L21,coletora,1182,2
estacao_76,estacao_240,9,L1,coletora,7731,9
estacao_96,estacao_102,89,L7,local,65326,89
estacao_169,estacao_48,8,L40,coletora,6432,8
estacao_80,estacao_34,45,L41,local,42840,45
estacao_115,estacao_176,81,L1,avenida,51840,81
estacao_145,estacao_420,55,L38,local,36080,55
estacao_188,estacao_319,99,L26,coletora,77913,99
estacao_277,estacao_328,85,L13,avenida,68255,85
estacao_78,estacao_52,94,L14,coletora,55554,94
estacao_134,estacao_288,14,L9,local,11200,14
estacao_330,estacao_392,50,L22,local,44750,50
estacao_436,estacao_303,78,L18,local,73788,78
estacao_315,estacao_342,61,L14,avenida,30561,61
estacao_401,estacao_118,28,L6,local,16100,28
estacao_73,estacao_84,61,L1,coletora,32879,61
estacao_458,estacao_496,7,L9,local,6391,7
estacao_225,estacao_217,86,L31,coletora,56244,86
estacao_256,estacao_389,16,L16,local,11216,16
estacao_193,estacao_396,50,L46,coletora,34050,50
estacao_159,estacao_429,67,L21,local,36180,67
estacao_452,estacao_309,28,L11,local,25928,28
estacao_142,estacao_364,19,L28,local,13794,19
estacao_250,estacao_355,33,L44,avenida,25905,33
estacao_460,estacao_222,84,L23,avenida,43008,84
estacao_443,estacao_187,60,L50,local,40620,60
estacao_372,estacao_217,28,L40,local,26544,28
estacao_471,estacao_480,25,L25,coletora,14775,25
estacao_477,estacao_382,2,L13,coletora,1368,2
estacao_269,estacao_99,1,L38,coletora,668,1
estacao_48,estacao_466,48,L17,local,46608,48
estacao_6,estacao_310,35,L3,local,22400,35
estacao_328,estacao_245,51,L3,local,43860,51
estacao_129,estacao_140,81,L4,local,74601,81
estacao_15,estacao_441,92,L31,local,75716,92
estacao_232,estacao_251,23,L31,local,21781,23
estacao_331,estacao_384,70,L7,avenida,48230,70
estacao_14,estacao_313,92,L10,local,80592,92
estacao_90,estacao_445,17,L6,coletora,15759,17
estacao_433,estacao_61,8,L29,local,6904,8
estacao_31,estacao_160,13,L35,coletora,12168,13
estacao_99,estacao_335,79,L48,avenida,52930,79
estacao_428,estacao_344,41,L46,avenida,39483,41
estacao_300,estacao_369,47,L34,avenida,46107,47
estacao_340,estacao_206,54,L43,local,28674,54
estacao_33,estacao_98,98,L33,avenida,85554,98
estacao_136,estacao_42,23,L29,avenida,14743,23
estacao_311,estacao_101,89,L33,coletora,52332,89
estacao_325,estacao_382,1,L20,coletora,787,1
estacao_179,estacao_60,44,L30,local,40832,44
estacao_356,estacao_44,73,L30,avenida,40807,73
estacao_93,estacao_373,12,L12,coletora,9624,12
estacao_320,estacao_494,3,L50,avenida,2709,3
estacao_5,estacao_111,82,L24,coletora,44362,82
estacao_449,estacao_370,32,L20,local,26496,32
estacao_482,estacao_461,25,L48,local,14175,25
estacao_158,estacao_27,49,L46,coletora,28959,49
estacao_142,estacao_71,73,L21,coletora,44895,73
estacao_427,estacao_96,35,L13,avenida,22785,35
estacao_132,estacao_357,57,L17,avenida,42750,57
estacao_181,estacao_296,47,L23,local,36049,47
estacao_230,estacao_424,81,L44,avenida,41958,81
estacao_486,estacao_427,75,L25,avenida,58125,75
estacao_291,estacao_107,90,L28,coletora,74700,90
estacao_415,estacao_349,37,L14,coletora,31746,37
estacao_495,estacao_257,71,L48,coletora,38766,71
estacao_262,estacao_395,27,L17,avenida,19953,27
estacao_133,estacao_16,15,L34,local,12345,15
estacao_95,estacao_243,18,L30,local,11970,18
estacao_190,estacao_288,49,L43,local,47089,49
estacao_17,estacao_165,90,L7,local,61470,90
estacao_445,estacao_461,2,L11,coletora,1486,2
estacao_171,estacao_172,83,L7,avenida,80261,83
estacao_183,estacao_156,21,L30,local,12495,21
estacao_385,estacao_11,57,L40,coletora,45771,57
estacao_294,estacao_355,56,L47,coletora,41552,56
estacao_427,estacao_124,33,L47,coletora,26631,33
estacao_172,estacao_247,87,L26,coletora,45240,87
estacao_497,estacao_475,30,L49,local,16650,30
estacao_215,estacao_218,100,L18,local,70500,100
estacao_303,estacao_14,21,L33,avenida,20412,21
estacao_153,estacao_453,77,L45,local,46277,77
estacao_487,estacao_497,73,L49,avenida,41318,73
estacao_339,estacao_170,7,L6,coletora,6335,7
estacao_392,estacao_72,45,L30,coletora,26280,45
estacao_235,estacao_0,85,L10,avenida,80920,85
estacao_88,estacao_154,40,L6,avenida,24800,40
estacao_439,estacao_104,56,L6,local,35000,56
estacao_78,estacao_350,72,L50,coletora,36144,72
estacao_244,estacao_81,45,L7,coletora,35145,45
estacao_351,estacao_201,90,L14,coletora,75780,90
estacao_192,estacao_425,60,L46,avenida,53400,60
estacao_469,estacao_49,50,L9,coletora,44500,50
estacao_478,estacao_68,52,L50,coletora,49868,52
estacao_144,estacao_419,87,L47,coletora,70035,87
estacao_201,estacao_273,10,L23,coletora,8420,10
estacao_379,estacao_496,76,L2,avenida,72428,76
estacao_311,estacao_91,99,L16,coletora,67815,99
estacao_174,estacao_256,1,L40,local,884,1
estacao_203,estacao_468,10,L42,avenida,5700,10
estacao_255,estacao_96,6,L14,coletora,4332,6
estacao_47,estacao_173,50,L42,avenida,35850,50
estacao_77,estacao_145,40,L25,local,36800,40
estacao_246,estacao_17,34,L27,avenida,19822,34
estacao_203,estacao_349,67,L7,coletora,61104,67
estacao_42,estacao_177,88,L47,avenida,73480,88
estacao_441,estacao_207,2,L11,coletora,1130,2
estacao_294,estacao_259,50,L44,coletora,25250,50
estacao_248,estacao_334,86,L26,coletora,76884,86
estacao_27,estacao_155,55,L17,local,45320,55
estacao_59,estacao_309,58,L33,coletora,52142,58
estacao_242,estacao_364,43,L35,coletora,23951,43
estacao_402,estacao_91,55,L35,coletora,51975,55
estacao_345,estacao_40,20,L1,coletora,19700,20
estacao_478,estacao_362,76,L17,avenida,57988,76
estacao_416,estacao_314,94,L30,coletora,49256,94
estacao_237,estacao_144,6,L8,coletora,4410,6
estacao_187,estacao_25,77,L44,coletora,48433,77
estacao_217,estacao_172,87,L19,avenida,67599,87
estacao_136,estacao_91,38,L23,coletora,19304,38
estacao_228,estacao_166,39,L41,avenida,31395,39
estacao_57,estacao_182,94,L3,local,82532,94
estacao_202,estacao_127,23,L6,local,12604,23
estacao_64,estacao_372,19,L41,coletora,13680,19
estacao_457,estacao_140,45,L30,local,36720,45
estacao_124,estacao_470,94,L34,local,68996,94
estacao_20,estacao_39,42,L24,avenida,24150,42
estacao_311,estacao_370,82,L7,coletora,62484,82
estacao_371,estacao_40,44,L41,local,28776,44
estacao_216,estacao_205,3,L12,local,1893,3
estacao_369,estacao_334,96,L6,coletora,95424,96
estacao_59,estacao_406,25,L37,coletora,16375,25
estacao_315,estacao_263,70,L16,local,63630,70
estacao_25,estacao_191,74,L31,avenida,65786,74
estacao_478,estacao_223,36,L48,local,32328,36
estacao_95,estacao_141,65,L43,avenida,52585,65
estacao_204,estacao_465,24,L44,coletora,15336,24
estacao_2,estacao_208,27,L2,coletora,22572,27
estacao_66,estacao_140,35,L30,local,31640,35
estacao_499,estacao_325,41,L7,avenida,25215,41
estacao_9,estacao_363,42,L15,avenida,34146,42
estacao_147,estacao_372,92,L39,coletora,73692,92
estacao_215,estacao_325,77,L22,local,53823,77
estacao_243,estacao_476,72,L1,coletora,48528,72
estacao_163,estacao_177,57,L10,coletora,53409,57
estacao_380,estacao_255,27,L35,local,15849,27
estacao_344,estacao_199,33,L26,avenida,27654,33
estacao_436,estacao_292,11,L41,coletora,8657,11
estacao_176,estacao_42,27,L48,local,18603,27
estacao_155,estacao_149,97,L21,coletora,81965,97
estacao_239,estacao_15,20,L40,local,11700,20
estacao_319,estacao_180,73,L28,coletora,65043,73
estacao_11,estacao_384,37,L36,local,27787,37
estacao_120,estacao_192,69,L9,coletora,55890,69
estacao_485,estacao_435,16,L7,coletora,9776,16
estacao_108,estacao_56,74,L19,avenida,69708,74
estacao_81,estacao_392,100,L48,coletora,78100,100
estacao_209,estacao_180,97,L14,coletora,93217,97
estacao_306,estacao_142,41,L50,coletora,33702,41
estacao_54,estacao_340,88,L41,local,58256,88
estacao_257,estacao_274,69,L26,avenida,64791,69
estacao_206,estacao_253,97,L30,coletora,89434,97
estacao_473,estacao_230,21,L12,coletora,13587,21
estacao_1,estacao_272,43,L49,coletora,35905,43
estacao_88,estacao_349,13,L25,local,10842,13
estacao_214,estacao_498,54,L27,avenida,44550,54
estacao_114,estacao_70,79,L40,local,42739,79
estacao_306,estacao_292,94,L27,avenida,62604,94
estacao_312,estacao_127,22,L37,local,16302,22
estacao_350,estacao_46,48,L2,local,38736,48
estacao_452,estacao_404,84,L25,local,63924,84
estacao_442,estacao_98,21,L30,coletora,18270,21
estacao_447,estacao_122,23,L31,local,22333,23
estacao_102,estacao_165,17,L19,avenida,16269,17
estacao_15,estacao_105,74,L30,coletora,46250,74
estacao_227,estacao_123,23,L30,local,19044,23
estacao_56,estacao_411,78,L22,avenida,48750,78
estacao_236,estacao_369,9,L1,local,4644,9
estacao_349,estacao_346,53,L34,coletora,49873,53
estacao_197,estacao_36,54,L17,local,41850,54
estacao_61,estacao_366,100,L39,local,77300,100
estacao_365,estacao_12,57,L31,local,30210,57
estacao_149,estacao_415,51,L47,avenida,34986,51
estacao_204,estacao_366,66,L41,local,47850,66
estacao_219,estacao_403,16,L7,avenida,14928,16
estacao_134,estacao_388,75,L49,avenida,65175,75
estacao_86,estacao_187,53,L43,coletora,30316,53
estacao_467,estacao_124,62,L14,coletora,34038,62
estacao_168,estacao_328,89,L5,coletora,85440,89
estacao_363,estacao_251,97,L16,coletora,65475,97
estacao_151,estacao_352,57,L22,coletora,48906,57
estacao_132,estacao_290,36,L39,avenida,32004,36
estacao_71,estacao_75,67,L19,avenida,41071,67
estacao_450,estacao_189,73,L24,local,47377,73
estacao_157,estacao_483,92,L11,local,75808,92
estacao_156,estacao_243,92,L29,local,59800,92
estacao_79,estacao_380,89,L9,avenida,72179,89
estacao_149,estacao_439,50,L17,local,30800,50
estacao_14,estacao_435,28,L38,coletora,16100,28
estacao_299,estacao_6,34,L24,local,25840,34
estacao_381,estacao_445,67,L26,coletora,54672,67
estacao_460,estacao_87,45,L42,avenida,36000,45
estacao_436,estacao_256,41,L34,coletora,28413,41
estacao_443,estacao_474,63,L42,avenida,59535,63
estacao_268,estacao_246,23,L31,coletora,11661,23
estacao_342,estacao_484,9,L22,avenida,5922,9
estacao_105,estacao_114,20,L18,local,17960,20
estacao_373,estacao_404,16,L42,avenida,10912,16
estacao_255,estacao_235,73,L41,avenida,67890,73
estacao_382,estacao_433,68,L15,local,41004,68
estacao_186,estacao_340,5,L26,local,2750,5
estacao_487,estacao_168,65,L5,coletora,50895,65
estacao_492,estacao_273,95,L35,avenida,94620,95
estacao_228,estacao_290,67,L16,avenida,42277,67
estacao_408,estacao_378,24,L45,local,22536,24
estacao_125,estacao_116,89,L46,coletora,52510,89
estacao_20,estacao_311,35,L36,coletora,19110,35
estacao_380,estacao_97,94,L5,avenida,72098,94
estacao_155,estacao_31,27,L15,avenida,21573,27
estacao_389,estacao_297,62,L30,avenida,47988,62
estacao_451,estacao_400,7,L21,local,3759,7
estacao_100,estacao_244,15,L29,avenida,11145,15
estacao_101,estacao_51,70,L38,avenida,56420,70
estacao_249,estacao_153,73,L1,local,52560,73
estacao_440,estacao_463,15,L47,coletora,13470,15
estacao_329,estacao_99,76,L41,local,67336,76
estacao_233,estacao_0,33,L49,coletora,26631,33
estacao_138,estacao_252,81,L12,coletora,61479,81
estacao_247,estacao_263,37,L42,coletora,23495,37
estacao_444,estacao_272,32,L22,coletora,27104,32
estacao_287,estacao_257,40,L41,coletora,22280,40
estacao_387,estacao_484,24,L32,avenida,15912,24
estacao_457,estacao_498,66,L31,coletora,38478,66
estacao_91,estacao_33,98,L28,local,64190,98
estacao_48,estacao_473,57,L22,local,48507,57
estacao_275,estacao_421,24,L13,avenida,21360,24
estacao_118,estacao_109,40,L33,coletora,26520,40
estacao_392,estacao_271,61,L7,local,39833,61
estacao_474,estacao_312,27,L37,local,15633,27
estacao_165,estacao_80,25,L50,coletora,22550,25
estacao_87,estacao_436,21,L40,local,12180,21
estacao_166,estacao_489,67,L31,local,53868,67
estacao_403,estacao_213,100,L47,coletora,61700,100
estacao_477,estacao_134,61,L20,coletora,35014,61
estacao_156,estacao_170,94,L23,local,62134,94
estacao_230,estacao_157,55,L37,coletora,48950,55
estacao_213,estacao_2,98,L26,avenida,97510,98
estacao_209,estacao_181,83,L9,coletora,74036,83
estacao_140,estacao_9,91,L13,avenida,76258,91
estacao_366,estacao_131,38,L24,avenida,25232,38
estacao_218,estacao_404,49,L21,local,38514,49
estacao_378,estacao_102,28,L40,local,20300,28
estacao_438,estacao_140,14,L5,avenida,8148,14
estacao_166,estacao_370,62,L47,local,45880,62
estacao_484,estacao_23,100,L43,coletora,85200,100
estacao_491,estacao_465,91,L32,avenida,58513,91
estacao_310,estacao_300,49,L4,avenida,25872,49
estacao_327,estacao_175,36,L35,coletora,26064,36
estacao_472,estacao_145,15,L31,avenida,14250,15
estacao_383,estacao_37,42,L50,local,29862,42
estacao_422,estacao_77,20,L38,coletora,15860,20
estacao_102,estacao_287,12,L29,avenida,8004,12
estacao_293,estacao_279,98,L43,coletora,76930,98
estacao_271,estacao_418,38,L45,avenida,21698,38
estacao_395,estacao_394,9,L45,local,7902,9
estacao_160,estacao_490,47,L50,coletora,41454,47
estacao_452,estacao_109,24,L21,coletora,14784,24
estacao_235,estacao_185,43,L13,local,42871,43
estacao_360,estacao_132,33,L39,local,32241,33
estacao_11,estacao_71,16,L42,coletora,11488,16
estacao_202,estacao_412,63,L4,local,33390,63
estacao_467,estacao_262,48,L2,local,34704,48
estacao_16,estacao_491,65,L21,local,48815,65
estacao_144,estacao_294,43,L41,avenida,37668,43
estacao_38,estacao_289,12,L36,avenida,9264,12
estacao_81,estacao_408,66,L6,local,64152,66
estacao_239,estacao_312,84,L13,avenida,74928,84
estacao_350,estacao_220,36,L30,coletora,34380,36
estacao_450,estacao_378,20,L42,coletora,10740,20
estacao_93,estacao_331,74,L22,coletora,56980,74
estacao_399,estacao_354,95,L28,avenida,66975,95
estacao_294,estacao_150,1,L40,coletora,509,1
estacao_4,estacao_115,42,L28,avenida,26544,42
estacao_438,estacao_114,75,L44,coletora,57900,75
estacao_234,estacao_334,86,L13,local,83678,86
estacao_181,estacao_457,92,L37,avenida,54832,92
estacao_395,estacao_75,27,L20,avenida,14877,27
estacao_13,estacao_273,78,L3,avenida,60528,78
estacao_178,estacao_488,9,L21,coletora,8775,9
estacao_117,estacao_336,27,L13,coletora,15741,27
estacao_217,estacao_138,30,L14,coletora,15390,30
estacao_70,estacao_449,57,L8,coletora,29241,57
estacao_227,estacao_444,96,L48,avenida,66624,96
estacao_25,estacao_228,57,L26,avenida,34485,57
estacao_394,estacao_194,76,L8,avenida,75696,76
estacao_89,estacao_259,75,L47,local,42150,75
estacao_83,estacao_387,27,L8,coletora,23733,27
estacao_309,estacao_183,96,L21,coletora,57312,96
estacao_107,estacao_46,65,L24,coletora,40950,65
estacao_260,estacao_57,59,L2,avenida,40946,59
estacao_411,estacao_215,52,L7,coletora,35568,52
estacao_484,estacao_158,9,L28,local,5877,9
estacao_117,estacao_359,11,L42,local,10054,11
estacao_199,estacao_448,61,L2,coletora,53253,61
estacao_331,estacao_459,42,L3,avenida,39186,42
estacao_127,estacao_90,73,L1,avenida,55845,73
estacao_79,estacao_71,89,L31,avenida,47259,89
estacao_305,estacao_410,27,L48,local,17550,27
estacao_190,estacao_316,54,L11,coletora,31752,54
estacao_89,estacao_479,67,L10,local,61238,67
estacao_414,estacao_342,24,L24,avenida,21648,24
estacao_83,estacao_15,64,L14,coletora,45184,64
estacao_320,estacao_191,34,L40,coletora,17476,34
estacao_401,estacao_13,43,L2,coletora,22231,43
estacao_376,estacao_446,19,L27,avenida,14744,19
estacao_193,estacao_390,77,L47,local,45122,77
estacao_80,estacao_51,2,L23,avenida,1094,2
estacao_214,estacao_33,15,L31,coletora,10680,15
estacao_438,estacao_459,69,L29,avenida,64722,69
estacao_308,estacao_414,82,L1,coletora,60926,82
estacao_240,estacao_460,33,L9,coletora,27588,33
estacao_276,estacao_187,79,L43,local,43371,79
estacao_244,estacao_252,96,L37,avenida,54144,96
estacao_112,estacao_263,17,L10,avenida,14229,17
estacao_42,estacao_380,13,L46,coletora,8372,13
estacao_454,estacao_314,14,L16,avenida,8792,14
estacao_94,estacao_373,85,L20,coletora,73355,85
estacao_498,estacao_236,86,L38,local,65704,86
estacao_295,estacao_452,35,L49,avenida,23345,35
estacao_216,estacao_191,85,L10,local,74545,85
estacao_478,estacao_435,5,L48,coletora,4115,5
